book,pericope_id,pericope_name,ix,pos_N,number_S,case_G,case_N,gender_F,gender_M,count_ἑαυτοῦ,count_ἄν,count_ἀλλά,count_ἀπό,count_ἄρα,count_δέ,count_δή,count_διά,count_ἔτι,count_ἐγώ,count_ἐκ,count_ἐν,count_ἐπί,count_εἰ,count_γάρ,count_ἤ,count_καί,count_κατά,count_μέν,count_μετά,count_μή,count_ὁ,count_ὅδε,count_ὅτι,count_οὔτε,count_οὖν,count_οὐ,count_οὐδέ,count_περί,count_σύ,count_σύν,count_ὑπέρ,count_ὑπό,count_ὦ,count_ὥστε,count_ἐάν,count_παρά,count_πάλιν,count_αὐτός,count_υἱός,count_ἡμέρα,count_σήμερον,count_αὔριον,count_Ἰησοῦς,count_πατήρ,count_κύριος,count_ἀμήν,count_Χριστός,count_θεός,avg_word_length,unique_word_ratio,stop_words_ratio,is_dialog,capitalized_words,substring_comma,substring_dot,substring_median,substring_kai,avg_len_comma,avg_len_dot,avg_len_median,nbr_words,pos_RA,gender_N,pos_D,pos_P,pos_RP,pos_V,pos_A,pos_C,pos_RR,person_3,person_2,tense_X,tense_A,active_P,active_M,active_A,mode_P,mode_S,mode_I,mode_N,number_P,case_D,case_V,case_A,pos_RD,person_1,tense_P,tense_I,pos_X,pos_RI,tense_F,mode_D,mode_O,tense_Y,pos_I,source,genre,synoptic
Mk,311,The Last Supper,311|The Last Supper|Mk,10.0,42.0,17.0,13.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.8378378378378377,0.5540540540540541,0.4594594594594595,3,0,3,4,3,0,24.0,14.0,24.0,74,9.0,14.0,4.0,5.0,9.0,18.0,3.0,7.0,0.0,8.0,1.0,0.0,12.0,1.0,0.0,17.0,6.0,2.0,9.0,0.0,10.0,6.0,0.0,4.0,3.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,triple,narrative,True
Lk,311,The Last Supper,311|The Last Supper|Lk,16.0,67.0,17.0,21.0,13.0,17.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,2.0,18.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.7948717948717947,0.4700854700854701,0.452991452991453,6,0,4,4,8,0,28.75,22.6,14.125,117,18.0,25.0,6.0,14.0,12.0,26.0,2.0,9.0,2.0,7.0,3.0,0.0,18.0,3.0,1.0,22.0,8.0,4.0,8.0,3.0,11.0,8.0,0.0,17.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,triple,narrative,True
Mt,313,Precedence among the Disciples and the Reward of Discipleship,313|Precedence among the Disciples and the Reward of Discipleship|Mt,19.0,41.0,20.0,27.0,8.0,42.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.889830508474576,0.4915254237288136,0.4915254237288136,3,3,4,4,5,0,28.75,22.8,23.0,118,16.0,5.0,4.0,8.0,15.0,24.0,8.0,12.0,2.0,12.0,2.0,1.0,12.0,1.0,6.0,17.0,4.0,3.0,12.0,5.0,38.0,8.0,0.0,9.0,0.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,triple,sayings,True
Mk,313,Precedence among the Disciples and the Reward of Discipleship,313|Precedence among the Disciples and the Reward of Discipleship|Mk,10.0,26.0,13.0,18.0,2.0,27.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9411764705882355,0.5411764705882353,0.47058823529411764,1,3,4,3,4,0,20.5,20.5,20.5,85,8.0,6.0,4.0,5.0,10.0,21.0,6.0,11.0,2.0,10.0,1.0,1.0,8.0,1.0,5.0,15.0,3.0,2.0,9.0,7.0,24.0,4.0,0.0,4.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,triple,sayings,True
Lk,313,Precedence among the Disciples and the Reward of Discipleship,313|Precedence among the Disciples and the Reward of Discipleship|Lk,12.0,48.0,16.0,37.0,9.0,39.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,5.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6779661016949152,0.4406779661016949,0.5084745762711864,2,1,8,4,4,0,14.375,22.8,28.5,118,20.0,6.0,3.0,8.0,18.0,23.0,6.0,17.0,0.0,7.0,4.0,1.0,3.0,1.0,8.0,14.0,9.0,2.0,10.0,1.0,32.0,10.0,0.0,4.0,0.0,2.0,18.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,triple,sayings,True
Mt,315,Peter's Denial Predicted,315|Peter's Denial Predicted|Mt,14.0,49.0,4.0,19.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.8333333333333335,0.5,0.47058823529411764,6,5,5,6,7,0,20.0,13.857142857142858,14.142857142857142,102,14.0,5.0,9.0,8.0,15.0,22.0,3.0,7.0,0.0,10.0,2.0,1.0,8.0,7.0,2.0,13.0,2.0,1.0,16.0,3.0,18.0,14.0,0.0,13.0,2.0,5.0,4.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,315,Peter's Denial Predicted,315|Peter's Denial Predicted|Mk,10.0,39.0,2.0,15.0,7.0,17.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,11.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.797872340425532,0.5212765957446809,0.5106382978723404,5,4,5,7,5,0,18.4,11.0,18.4,94,11.0,5.0,10.0,3.0,12.0,20.0,3.0,16.0,0.0,10.0,2.0,1.0,5.0,5.0,2.0,13.0,1.0,1.0,15.0,3.0,15.0,8.0,0.0,13.0,1.0,4.0,4.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,315,Peter's Denial Predicted,315|Peter's Denial Predicted|Lk,11.0,37.0,5.0,11.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7761194029850746,0.6268656716417911,0.43283582089552236,3,4,5,3,5,0,13.0,16.0,12.8,67,7.0,1.0,6.0,4.0,10.0,14.0,1.0,8.0,0.0,5.0,2.0,1.0,9.0,1.0,3.0,10.0,1.0,2.0,7.0,3.0,3.0,2.0,4.0,8.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,triple,narrative,True
Lk,316,The Two Swords,316|The Two Swords|Lk,10.0,37.0,8.0,11.0,5.0,13.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6666666666666665,0.5357142857142857,0.4642857142857143,6,0,6,5,8,0,13.666666666666666,13.333333333333334,10.25,84,9.0,14.0,6.0,4.0,8.0,19.0,4.0,15.0,0.0,12.0,1.0,1.0,12.0,3.0,0.0,16.0,3.0,0.0,12.0,1.0,14.0,5.0,1.0,11.0,1.0,2.0,6.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,lucean,sayings,True
Mt,330,Gethsemane,330|Gethsemane|Mt,27.0,97.0,18.0,40.0,11.0,55.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,2.0,1.0,0.0,16.0,0.0,1.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,10.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.4396135265700485,0.45893719806763283,0.40096618357487923,8,5,9,10,12,0,22.77777777777778,17.90909090909091,17.083333333333332,207,19.0,20.0,16.0,14.0,19.0,56.0,12.0,27.0,1.0,22.0,10.0,3.0,23.0,6.0,11.0,39.0,16.0,4.0,24.0,4.0,35.0,6.0,2.0,30.0,2.0,4.0,29.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,triple,narrative,True
Mk,330,Gethsemane,330|Gethsemane|Mk,26.0,95.0,14.0,34.0,16.0,43.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,22.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.329842931937173,0.45549738219895286,0.4031413612565445,6,6,13,8,13,0,14.384615384615385,20.333333333333332,14.538461538461538,191,21.0,22.0,8.0,8.0,15.0,51.0,12.0,31.0,1.0,25.0,12.0,1.0,17.0,5.0,9.0,37.0,8.0,5.0,28.0,3.0,32.0,8.0,2.0,29.0,1.0,3.0,28.0,4.0,2.0,3.0,0.0,7.0,0.0,1.0,0.0,triple,narrative,True
Lk,330,Gethsemane,330|Gethsemane|Lk,23.0,59.0,15.0,21.0,10.0,35.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.414634146341464,0.5040650406504065,0.4146341463414634,3,0,5,6,7,0,24.0,17.0,17.285714285714285,123,14.0,16.0,5.0,13.0,11.0,29.0,2.0,15.0,0.0,11.0,6.0,0.0,18.0,3.0,10.0,16.0,11.0,1.0,12.0,1.0,21.0,5.0,1.0,21.0,1.0,0.0,9.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,triple,narrative,True
Mt,331,Jesus Arrested,331|Jesus Arrested|Mt,38.0,96.0,26.0,33.0,23.0,70.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,0.0,1.0,1.0,12.0,1.0,0.0,4.0,0.0,27.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,4.2,0.47,0.45,5,7,5,9,9,0,39.6,19.3,21.88888888888889,200,27.0,11.0,11.0,13.0,19.0,42.0,11.0,21.0,2.0,19.0,7.0,1.0,27.0,2.0,4.0,36.0,10.0,3.0,23.0,3.0,42.0,14.0,2.0,34.0,2.0,3.0,11.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,triple,narrative,True
Mk,331,Jesus Arrested,331|Jesus Arrested|Mk,22.0,70.0,21.0,29.0,12.0,59.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.317880794701987,0.48344370860927155,0.45695364238410596,3,2,4,8,6,0,37.0,15.88888888888889,24.833333333333332,151,17.0,8.0,3.0,9.0,18.0,34.0,10.0,23.0,1.0,15.0,4.0,2.0,20.0,2.0,4.0,28.0,12.0,2.0,17.0,1.0,33.0,7.0,1.0,24.0,0.0,2.0,9.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,triple,narrative,True
Lk,331,Jesus Arrested,331|Jesus Arrested|Lk,26.0,70.0,23.0,20.0,10.0,46.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.9166666666666665,0.49242424242424243,0.5075757575757576,5,6,5,4,7,0,26.0,25.6,18.571428571428573,132,20.0,17.0,2.0,12.0,13.0,24.0,7.0,15.0,0.0,10.0,4.0,0.0,15.0,2.0,5.0,17.0,8.0,0.0,14.0,1.0,22.0,7.0,2.0,25.0,2.0,1.0,6.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,triple,narrative,True
Mt,332,Jesus before the Sanhedrin (Peter's Denial),332|Jesus before the Sanhedrin (Peter's Denial)|Mt,38.0,106.0,35.0,45.0,12.0,82.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,4.177033492822966,0.4784688995215311,0.44019138755980863,11,8,8,9,12,0,25.75,22.333333333333332,17.166666666666668,209,36.0,15.0,9.0,11.0,17.0,49.0,9.0,20.0,0.0,23.0,7.0,0.0,27.0,2.0,6.0,41.0,12.0,2.0,31.0,3.0,46.0,8.0,1.0,29.0,2.0,4.0,16.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,triple,narrative,True
Mk,332,Jesus before the Sanhedrin (Peter's Denial),332|Jesus before the Sanhedrin (Peter's Denial)|Mk,37.0,110.0,31.0,53.0,18.0,89.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,2.0,0.0,37.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.330508474576271,0.4110169491525424,0.4745762711864407,7,6,6,8,9,2,39.0,25.444444444444443,25.77777777777778,236,37.0,16.0,10.0,14.0,21.0,48.0,17.0,31.0,0.0,22.0,5.0,0.0,15.0,1.0,9.0,38.0,10.0,0.0,31.0,6.0,51.0,6.0,0.0,39.0,2.0,5.0,21.0,9.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,triple,narrative,True
Lk,332,Jesus before the Sanhedrin (Peter's Denial),332|Jesus before the Sanhedrin (Peter's Denial)|Lk,39.0,146.0,36.0,64.0,18.0,95.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,19.0,0.0,0.0,2.0,2.0,31.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.9078014184397163,0.40425531914893614,0.45390070921985815,18,8,14,14,18,0,19.857142857142858,18.0,15.38888888888889,282,31.0,17.0,24.0,14.0,30.0,70.0,11.0,37.0,1.0,30.0,10.0,2.0,35.0,4.0,8.0,58.0,21.0,4.0,42.0,1.0,41.0,10.0,3.0,26.0,2.0,8.0,20.0,11.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,triple,narrative,True
Mt,333,Peter's Denial,333|Peter's Denial|Mt,17.0,67.0,14.0,20.0,8.0,37.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,14.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.040322580645161,0.4838709677419355,0.4274193548387097,6,8,3,4,10,0,40.666666666666664,24.2,11.8,124,14.0,4.0,16.0,8.0,8.0,30.0,6.0,15.0,0.0,13.0,4.0,5.0,13.0,1.0,5.0,24.0,7.0,0.0,20.0,3.0,7.0,6.0,0.0,14.0,1.0,3.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,333,Peter's Denial,333|Peter's Denial|Mk,17.0,79.0,15.0,26.0,12.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,2.0,0.0,20.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.035460992907802,0.4397163120567376,0.44680851063829785,7,8,5,5,7,0,27.6,22.833333333333332,19.571428571428573,141,20.0,7.0,12.0,7.0,9.0,37.0,6.0,21.0,1.0,15.0,6.0,4.0,13.0,1.0,8.0,28.0,9.0,0.0,24.0,4.0,10.0,8.0,0.0,16.0,2.0,3.0,15.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,333,Peter's Denial,333|Peter's Denial|Lk,16.0,75.0,12.0,26.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.091666666666667,0.5,0.4083333333333333,8,5,6,6,10,0,19.666666666666668,16.428571428571427,11.6,120,9.0,5.0,17.0,6.0,11.0,31.0,5.0,12.0,1.0,14.0,3.0,2.0,15.0,2.0,4.0,25.0,10.0,0.0,20.0,1.0,1.0,5.0,3.0,10.0,2.0,3.0,8.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mt,334,Jesus Delivered to Pilate,334|Jesus Delivered to Pilate|Mt,7.0,12.0,6.0,6.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.32258064516129,0.7096774193548387,0.45161290322580644,0,2,0,1,2,0,0.0,15.0,14.0,31,5.0,1.0,0.0,1.0,2.0,6.0,2.0,5.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,5.0,2.0,0.0,3.0,1.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,334,Jesus Delivered to Pilate,334|Jesus Delivered to Pilate|Mk,6.0,8.0,3.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,0.72,0.4,0,2,0,1,0,0,0.0,12.0,0.0,25,4.0,4.0,1.0,1.0,0.0,4.0,3.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,334,Jesus Delivered to Pilate,334|Jesus Delivered to Pilate|Lk,2.0,7.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5384615384615383,0.7692307692307693,0.46153846153846156,0,1,0,1,0,0,0.0,6.0,0.0,13,2.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mt,335,The Death of Judas,335|The Death of Judas|Mt,27.0,61.0,16.0,24.0,5.0,46.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.275590551181103,0.5039370078740157,0.3464566929133858,6,3,6,6,6,0,20.666666666666668,17.428571428571427,20.666666666666668,127,21.0,21.0,4.0,9.0,7.0,30.0,5.0,12.0,1.0,15.0,1.0,1.0,23.0,6.0,3.0,21.0,12.0,0.0,17.0,1.0,31.0,6.0,0.0,29.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,matthean,narrative,True
Mt,336,The Trial before Pilate,336|The Trial before Pilate|Mt,9.0,35.0,8.0,13.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.153846153846154,0.5538461538461539,0.47692307692307695,4,4,2,3,5,0,31.5,15.5,12.6,65,10.0,5.0,5.0,4.0,7.0,13.0,4.0,7.0,0.0,7.0,3.0,0.0,4.0,3.0,1.0,9.0,1.0,0.0,10.0,2.0,7.0,3.0,0.0,8.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Mk,336,The Trial before Pilate,336|The Trial before Pilate|Mk,6.0,29.0,4.0,15.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.339622641509434,0.4716981132075472,0.4528301886792453,3,5,2,4,4,0,25.5,9.8,12.75,53,8.0,4.0,3.0,0.0,7.0,12.0,4.0,6.0,0.0,6.0,3.0,0.0,3.0,2.0,1.0,9.0,2.0,0.0,9.0,1.0,8.0,1.0,0.0,8.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
Lk,336,The Trial before Pilate,336|The Trial before Pilate|Lk,14.0,45.0,9.0,16.0,5.0,37.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.072289156626506,0.5542168674698795,0.40963855421686746,7,7,2,4,5,0,40.5,15.8,16.2,83,13.0,4.0,2.0,5.0,7.0,22.0,4.0,9.0,0.0,6.0,2.0,0.0,6.0,1.0,2.0,19.0,9.0,0.0,10.0,3.0,14.0,5.0,0.0,19.0,2.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,narrative,True
